Resource,Hotel,Review,Stance,Authenticity
MTurk,james,"['james', 'chicago', 'luxurious', 'nice', 'hotel', 'advertise', 'want', 'stay', 'hotel', 'wife', 'insist', 'ok', 'book', 'ticket', 'cost', '299', 'one', 'room', '299', 'could', 'get', 'new', 'honeycomb', 'android', 'tablet', 'dual', 'core', 'processor', 'price', 'point', 'room', 'stylish', 'though', 'look', 'nice', 'tv', 'bed', 'fine', 'although', 'quite', 'understand', 'wifi', 'computer', 'would', 'even', 'need', 'wifi', 'computer', 'think', 'experience', 'james', 'chicago', 'bit', 'expect', 'mean', 'food', 'available', 'tasty', 'wait', 'long', 'line', 'get', 'ticket', 'also', 'hop', 'browse', 'internet', 'computer', 'wifi', ""that's"", 'like', 'bread', 'without', 'filling', 'make', 'sandwich']",negative,deceptive
MTurk,james,"['stay', 'wife', 'visit', 'family', 'chicago', 'decide', 'stay', 'james', 'stay', 'james', 'new', 'york', 'happily', 'come', 'good', 'expectation', 'mistake', 'room', 'look', 'nothing', 'like', 'one', 'picture', 'website', 'bathroom', 'dirty', 'bedding', 'furniture', 'dishevel', 'also', 'musty', 'odor', 'room', 'call', 'front', 'desk', 'complain', 'quite', 'rude', 'end', 'leave', 'stay', 'different', 'hotel', 'duration', 'stay']",negative,deceptive
MTurk,james,"['recent', 'stay', 'james', 'hotel-chicago', 'reveal', 'recent', 'updating', 'hotel', 'facelift', 'although', 'room', 'public', 'area', 'look', 'nice', 'hotel', 'still', 'need', 'serious', 'work', 'first', 'room', 'clean', 'arrive', 'non-smoking', 'room', 'serious', 'odor', 'cigarette', 'smoke', 'ask', 'new', 'room', 'clean', 'odor', 'free', 'involve', 'manager', 'request', 'grant', 'new', 'room', 'good', 'first', 'glance', 'severely', 'lack', 'could', 'get', 'temperature', 'properly', 'regulate', 'room', 'always', 'either', 'hot', 'cold', 'two', 'night', 'stay', 'hotel', 'command', 'rate', 'james', 'expect', 'room', 'temperature', 'comfort', 'take', 'grant', 'something', 'constant', 'battle', 'mattress', 'horribly', 'uncomfortable', 'room', 'update', 'james', 'skip', 'new', 'mattress', 'wear', 'point', 'indentation', ""can't"", 'get', 'of--when', 'lie', 'sort', 'sink', 'hole', 'matter', 'basic', 'comfort', 'issue', 'luxury', 'hotel', 'last', 'least', 'find', 'hotel', 'loud', 'almost', 'time', 'stay', 'spite', 'calm', 'decor', 'noise', 'level', 'raucous', 'conducive', 'good', ""night's"", 'sleep', 'unhappy', 'accommodation', 'james', 'chicago', 'would', 'recommend', 'avoid', 'hotel', 'even', 'though', 'convenient', 'location', 'happy', 'almost', 'anywhere', 'else']",negative,deceptive
MTurk,james,"['hotel', 'one', 'good', 'one', 'stay', 'room', 'seemingly', 'nice', 'first', 'stay', 'day', 'seem', 'like', 'cleaning', 'staff', 'never', 'come', 'clean', 'sheet', 'three', 'day', 'call', 'request', 'change', 'also', 'wall', 'seem', 'paper', 'thin', 'hear', 'go', 'adjacent', 'room', 'interfere', 'sleep', 'eat', 'primehouse', 'restaurant', 'also', 'ask', 'well', 'do', 'steak', 'steak', 'still', 'pretty', 'pink', 'inside', 'lack', 'flavor', 'definitely', 'hotel', 'would', 'recommend', 'anyone']",negative,deceptive
MTurk,james,"['business', 'trip', 'come', 'chicago', 'want', 'stay', 'someplace', 'really', 'nice', 'cause', 'never', 'make', 'reservation', 'james', 'two', 'week', 'advance', 'safe', 'side', 'arrive', 'record', 'big', 'deal', 'right', 'say', 'would', 'take', 'care', 'get', 'room', 'right', 'away', 'two', 'hour', 'later', ""i'm"", 'still', 'sit', 'lobby', 'finally', 'get', 'room', 'try', 'relax', 'everything', 'nice', 'decide', 'take', 'shower', 'go', 'bathroom', 'towel', 'wash', 'cloth', 'nothing', 'call', 'front', 'desk', 'ask', 'hour', 'later', 'someone', 'come', 'one', 'maybe', 'really', 'busy', 'finally', 'get', 'shower', 'handle', 'broken', 'go', 'front', 'desk', 'ask', 'new', 'room', 'start', 'imply', 'break', 'say', 'everything', 'fine', 'room', 'earlier', 'day', 'must', 'do', 'something', 'leave', 'hotel', 'easy', 'decision', 'make', 'whole', 'trip', 'two', 'thumb']",negative,deceptive
MTurk,james,"['james', 'hotel', 'chicago', 'look', 'nice', 'website', 'look', 'deceive', 'employee', 'extremely', 'rude', 'room', 'disgust', 'would', 'definitely', 'advise', 'stay']",negative,deceptive
MTurk,james,"['james', 'chicago', 'hotel', 'one', 'bad', 'hotel', 'ever', 'stay', 'good', 'thing', 'locate', 'downtown', 'force', 'stay', 'long', 'receptionist', 'rude', 'snobby', 'room', 'dirty', 'towel', 'find', 'numerous', 'small', 'insect', 'room', 'furthermore', 'gym', 'spa', 'close', 'nothing', 'do', 'management', 'accommodate', 'inconvenience', 'next', 'time', 'take', 'business', 'elsewhere']",negative,deceptive
MTurk,james,"['consistently', 'disappoint', 'throughout', 'stay', 'james', 'hear', 'others', 'agreeable', 'workable', 'right', 'even', 'nice', 'place', 'figure', 'would', 'problem', 'book', 'guestroom', 'long', 'weekend', 'visit', 'long-distance', 'girlfriend', 'accord', 'website', 'immerse', 'date', 'bath', 'cutting-edge', 'contemporary', 'furnishing', 'warm', 'tone', 'well', 'arrive', 'felt', 'like', 'ikea', 'showroom', 'close', 'time', 'busy', 'day', 'everything', 'front', 'bit', 'askew', 'staff', 'busy', 'distract', 'inattentive', 'every', 'way', 'keen', 'show', 'bother', 'handle', 'bag', 'far', 'much', 'convince', 'commitment', 'comfort', 'also', 'think', 'room', 'quite', 'pathetic', 'price', 'look', 'distinctly', 'like', 'someone', 'roll', 'around', 'bed', 'get', 'bathroom', 'fixtures', 'felt', 'little', 'bit', 'gross', 'smelled', 'strongly', 'inexplicably', ""men's"", 'cologne', 'nobody', 'care', 'complain', 'suggest', 'maybe', 'stick', 'nose', 'would', 'go', 'away', 'well', 'horrible', 'headache', 'time', 'lady', 'arrive', 'ruin', 'entire', 'first', 'evening', 'chicago', 'price', 'could', 'stay', 'week', 'economy', 'hotel', 'get', 'personal', 'item', 'treat', 'bedbug', 'still', 'save', 'money', 'would', 'treat', 'like', 'pest', 'needle', 'say', 'look', 'elsewhere', 'go', 'back', 'chicago', 'may', 'frequent', 'patron', 'luxury', 'hotel', 'know', 'waste', 'money']",negative,deceptive
MTurk,james,"['stay', 'hotel', 'like', 'james', 'price', 'point', 'expect', 'certain', 'level', 'quality', 'pay', 'well', '500', 'dollar', 'room', 'think', 'unreasonable', 'expect', 'quality', 'room', 'also', 'certain', 'level', 'standard', 'service', 'perhaps', 'hotel', 'rename', 'lebron', 'james', 'much', 'class', 'twice', 'pretentious', 'handful', 'baby', 'powder', 'throw', 'face', 'would', 'refresh', 'break', 'level', 'service', 'receive', 'lebron', 'james', 'night', 'hell', 'begin', 'clerk', 'bellboy', 'whatever', 'front', 'desk', 'fake', 'assume', 'intend', 'british', 'accent', 'end', 'unholy', 'melding', 'australian', 'new', 'englander', 'british', 'accent', 'make', 'fancy', 'skilled', 'make', 'way', 'past', 'mr', 'belvedere', 'room', 'disappoint', 'size', 'unusually', 'small', 'also', 'faint', 'scent', 'cigarette', 'strong', 'one', 'could', 'definitely', 'smell', 'smoke', 'acceptable', 'sleep', 'deep', 'throbbing', 'sound', 'begin', 'emanate', 'wall', 'sound', 'technical', 'mechanical', 'like', 'air', 'conditiner', 'malfunctioning', 'despite', 'many', 'reassurance', 'front', 'desk', 'throb', 'continue', 'throughout', 'night', 'demand', 'man', 'front', 'desk', 'come', 'rectify', 'situation', 'immediately', 'could', 'tell', 'never', 'come']",negative,deceptive
MTurk,james,"['recently', 'stay', 'james', 'chicago', 'return', 'anytime', 'soon', 'staff', 'unfriendly', 'say', 'least', 'price', 'outrageous', 'also', 'fan', 'fact', 'allow', 'pet', 'guest', 'enough', 'space', 'gym', 'lack', 'variety', 'equipment', 'limit', 'option', 'severely', 'ultimately', 'unimpressed', 'service', 'whole', 'would', 'recommend', 'avoid', 'establishment']",negative,deceptive
MTurk,james,"['stay', 'hotel', 'last', 'vacation', 'windy', 'city', 'although', 'hotel', 'look', 'nice', 'service', 'terrible', 'staff', 'rude', 'unprofessional', 'helpful', 'room', 'service', 'close', '8p', 'plan', 'get', 'hungry', 'time', 'also', 'even', 'though', 'stay', 'whole', 'week', 'ask', 'new', 'towel', 'extra', 'toiletry', 'never', 'go', 'back', 'place']",negative,deceptive
MTurk,james,"['staff', 'james', 'chicago', 'hotel', 'seem', 'determined', 'make', 'stay', 'horrible', 'one', 'enter', 'establishment', 'check', 'ignore', 'clerk', 'let', 'half', 'dozen', 'people', 'front', 'even', 'acknowledge', 'think', 'room', 'service', 'would', 'good', 'relax', 'room', 'wait', 'food', 'time', 'reach', 'room', 'cold', 'wrong', 'order', 'disgust', 'go', 'pool', 'find', 'close', 'maintenance', 'restaurant', 'hotel', 'recommend', 'one-star', 'none', 'regular', 'channel', 'tv', 'bad', 'stay', 'james', 'hotel', 'chicago']",negative,deceptive
MTurk,james,"['stay', 'james', 'chicago', 'last', 'weekend', 'honestly', 'say', 'go', 'affordability', 'next', 'trip', 'james', 'chicago', 'terribly', 'overprice', 'staff', 'cold', 'disconnect', 'chair', 'room', 'look', 'like', 'something', 'ikea', 'love', 'chicago', 'hotel', 'definitely', 'one', 'good', 'place', 'stay', 'believe', 'would', 'good', 'happy', 'stay', 'holiday', 'inn', 'always', 'get', 'pay']",negative,deceptive
MTurk,james,"['james', 'hotel', 'chicago', 'huge', 'let', 'expect', 'truly', 'spectacular', 'experience', 'website', 'appear', 'absolutely', 'fabulous', 'state', 'art', 'hotel', 'well', ""family's"", 'bad', 'experience', 'start', 'right', 'walk', 'door', 'turn', 'room', 'reserve', 'give', 'someone', 'else', 'man', 'front', 'desk', 'extremely', 'rude', 'wait', 'hour', 'house', 'keep', 'service', 'prepare', 'new', 'room', 'us', 'room', 'odd', 'smell', 'ask', 'towel', 'hand', 'soap', 'already', 'room', 'one', 'thing', 'good', 'place', 'fabulous', 'gym', 'feel', 'pay', 'way', 'much', 'get', 'next', 'time', 'look', 'stay', 'somewhere', 'else']",negative,deceptive
MTurk,james,"['james', 'chicago', 'stuffy', 'uninviting', 'hotel', 'look', 'comfort', 'home', 'stay', 'room', 'like', 'boardroom', 'bedroom', 'definitely', 'child-friendly', 'hotel', 'restaurant', 'site', 'also', 'modern', 'screams', 'pretentious', 'would', 'vacation', 'especially', 'child', 'afraid', 'touch', 'anything', 'whole', 'hotel']",negative,deceptive
MTurk,monaco,"['hotel', 'monaco', 'claim', 'boutique', 'chicago', 'luxury', 'hotel', 'certainly', 'neither', 'luxurious', 'stylish', 'picture', 'post', 'website', 'imply', 'guest', 'go', 'stay', 'room', 'amazing', 'view', 'certainly', 'case', 'customer', 'decor', 'might', 'cutesy', 'charm', 'actually', 'quite', 'tacky', 'outdated', 'bathroom', 'musty', 'smell', 'meet', 'cleanliness', 'standard', 'hotel', 'claiming', 'one', 'top', '40', 'hotel', 'u', 'fool', 'snappy', 'website', 'selective', 'photos--this', 'hotel', 'live', 'billing', 'disappoint', 'expect', 'anything', 'run-of-the-mill', 'experience', 'merely', 'average', 'hotel']",negative,deceptive
MTurk,monaco,"['hotel', 'monaco', 'hotel', 'say', 'character', 'find', 'decor', 'tacky', 'hard', 'time', 'relax', 'room', 'design', 'clash', 'color', 'contemporary', 'furniture', 'find', 'fact', 'member', 'kimpton', 'reward', 'club', 'get', 'free', 'wi-fi', 'access', 'annoy', 'least', 'pet-friendly', 'policy', 'room', 'smell', 'like', 'wet', 'dog', 'canine', 'guest', 'hall', 'keep', 'us', 'night', 'howling', 'perhaps', 'dog', 'would', 'howl', 'less', '24', 'hour', 'room', 'service', 'faster', 'wait', 'hour', 'half', 'order', 'meaning', 'get', 'dinner', 'want', '10:00', 'pm', 'midnight', 'would', 'stay', 'view', 'location', 'great', 'money', 'good', 'place', 'stay', 'chicago']",negative,deceptive
MTurk,monaco,"['stay', 'last', 'august', ""i'm"", 'truly', 'glad', 'never', 'stay', 'website', 'great', 'job', 'create', 'illusion', 'room', 'much', 'small', 'seem', 'website', 'think', 'monaco', 'walk', 'distance', 'nightclub', 'isnt', 'wireless', 'internet', 'free', 'extremely', 'slow', 'classy', 'hotel', 'isnt', 'pool', '46', 'per', 'night', 'on-site', 'parking', 'way', 'expensive', 'guest', 'would', 'recommend', 'hotel', 'anyone']",negative,deceptive
MTurk,monaco,"['look', 'true', 'luxury', 'experience', 'hotel', 'monaco', 'chicago', 'place', 'go', 'stay', 'visit', 'friend', 'decide', 'treat', 'luxury', 'experience', 'get', 'check', 'pleasant', 'experience', 'wait', 'long', 'front', 'desk', 'staff', 'unfriendly', 'unhelpful', 'room', 'ok', 'roach', 'anything', 'small', 'cramp', 'mirrored', 'headboard', 'bed', 'tacky', 'motel', 'fancy', 'hotel', 'house', 'clean', 'service', 'really', 'pushy', 'try', 'clean', 'room', '8:', '30a', 'morning', 'ask', 'come', 'back', 'later', 'give', 'whole', '15', 'minute', 'come', 'back', 'get', 'extra', 'towel', 'like', 'pull', 'teeth', 'know', 'think', 'go', 'steal', 'room', 'service', 'food', 'order', 'fine', 'take', 'forever', 'deliver', 'half-cold', 'time', 'receive', 'call', 'front', 'desk', 'complain', 'apologize', 'offer', 'compensate', 'send', 'new', 'food', 'restaurant', 'hotel', 'bother', 'try', 'price', 'ridiculous', 'menu', 'limit', 'room', 'service', 'experience', 'assure', 'worth', 'hassel', 'really', 'disenchant', 'experience', '400', 'plus', 'dollar', 'night', 'receive', 'mediocre', 'accomedations', 'poor', 'service', 'spend', 'hard-earned', 'money', 'somewhere', 'else']",negative,deceptive
MTurk,monaco,"['decide', 'spend', 'extra', 'money', 'book', 'room', 'monaco', ""website's"", 'picture', 'beautiful', 'room', 'view', 'waste', 'cash', 'say', 'least', 'although', 'request', 'room', 'view', 'city', 'must', 'give', 'bad', 'room', 'place', 'maid', 'service', 'skip', 'room', 'second', 'day', 'call', 'towel', 'least', 'twice', 'someone', 'finally', 'come', 'room', 'food', 'outrageously', 'expensive', 'even', 'lukewarm', 'two-star', 'hotel', 'quality']",negative,deceptive
MTurk,monaco,"['arrive', 'find', 'room', 'ready', 'despite', 'past', '3pm', 'check', 'time', 'offer', 'compensation', 'real', 'apology', 'shunt', 'side', 'wait', 'take', 'good', 'hour', 'half', 'time', 'need', 'read', 'meeting', 'apology', 'card', 'room', 'adequately', 'clean', 'well', 'though', 'sparsely', 'furnish', 'price', 'feel', 'welcome', 'decoration', 'reminiscent', 'bad', 'night', 'spend', 'hot', 'south', 'coastal', 'motel', 'encounter', 'several', 'problem', 'site', 'amenity', 'room', 'staff', 'try', 'helpful', 'occasion', 'rarely', 'able', 'make', 'headway', 'even', 'complain', 'third', 'night', 'rowdy', 'neighbor', 'seem', 'apathy', 'cluelessness', 'barely', 'concealed', 'surliness', 'abysmal', 'lack', 'service', 'hotel', 'bar', 'elect', 'eat', 'every', 'night', 'decline', 'try', 'room', 'service', 'unimpressed', 'every', 'offering', 'far', 'would', 'use', 'hotel', 'business', 'personal', 'trip']",negative,deceptive
MTurk,monaco,"['find', 'stay', 'hotel', 'monaco', 'chicago', 'less', 'satisfactory', 'lure', 'fancy', 'website', 'promise', 'world', 'service', 'amenity', 'turn', 'facade', 'picture', 'website', 'show', 'grand', 'five-star', 'lobby', 'one', 'would', 'assume', 'room', 'match', 'receive', 'room', 'way', 'could', 'barely', 'afford', 'find', 'luxurious', 'local', 'motel', '6', 'mention', 'pet', 'friendly', 'let', 'tell', 'code', 'smelly', 'faint', 'urine', 'smell', 'throughout', 'entire', 'hotel', 'awake', 'night', 'incessant', 'barking', 'would', 'stay']",negative,deceptive
MTurk,monaco,"['eww', 'sicken', 'affair', 'hotel', 'monaco', 'chicago', 'stuffy', 'masterpiece', 'hotel', 'do', 'wrong', 'stay', 'recently', 'room', 'reek', 'pretend', 'elite', 'class', 'fill', 'room', 'seriously', 'afraid', 'even', 'lie', 'sheet', 'fear', 'charge', 'hefty', 'linen', 'fee', 'stay', 'chicago', 'week', 'stay', 'hotel', 'monaco', 'one', 'night']",negative,deceptive
MTurk,monaco,"['business', 'associate', 'job', 'chicago', 'want', 'stay', 'somewhere', 'feature', 'research', 'online', 'come', 'across', 'hotel', 'moncaco', 'decide', 'stay', '3', 'night', 'arrive', 'notice', 'busy', 'part', 'city', 'bright', 'light', 'staff', 'upstiff', 'offer', 'much', 'hospitality', 'room', 'view', 'city', 'light', 'keep', 'room', 'bright', 'even', 'curtain', 'close', 'bed', 'appear', 'soft', 'offer', 'much', 'comfort', 'pay', 'expect']",negative,deceptive
MTurk,monaco,"['first', 'look', 'hotel', 'monaco', 'chicago', 'kimpton', ""hotel's"", 'website', 'hotel', 'look', 'pleasing', 'great', 'place', 'stay', 'visit', 'chicago', 'problem', 'begin', 'call', 'make', 'reservation', 'woman', 'answer', 'rude', 'say', 'least', 'question', 'spa', 'service', 'rush', 'sound', 'like', 'read', 'brochure', 'decide', 'let', 'one', 'person', 'ruin', 'experience', 'hotel', 'make', 'reservation', 'soon', 'chicago', 'front', 'desk', 'service', 'pleasant', 'arrive', 'room', 'seem', 'clean', 'mysterious', 'stain', 'bedsheets', 'get', 'dress', 'go', 'bar', 'area', 'drink', 'appetizer', 'take', 'thirty', 'minute', 'worker', 'approach', 'order', 'yet', 'two', 'party', 'walk', 'serve', 'right', 'away', 'baffle', 'consider', 'dress', 'nice', 'fairly', 'good', 'mood', 'consider', 'first', 'trip', 'chicago', 'needle', 'say', 'stay', 'hotel']",negative,deceptive
MTurk,monaco,"['visit', 'chicago', 'area', 'choose', 'hotel', 'monaco', 'chicago', 'stay', 'one', 'premier', 'luxury', 'hotel', 'chicago', 'hold', 'high', 'expectation', 'quickly', 'disappoint', 'recieved', 'problem', 'begin', 'soon', 'arrive', 'attendant', 'friendly', 'smile', 'suppose', 'symbol', 'kimpton', 'go', 'room', 'discover', 'give', 'pay', 'situation', 'get', 'bad', 'rather', 'apologize', 'error', 'credit', 'card', 'receipt', 'hand', 'blame', 'indescrpencies', 'room', 'tell', 'room', 'reserve', 'pay', 'two', 'month', 'unavailable', 'would', 'recieve', 'refund', 'price', 'difference', 'two', 'room', 'could', 'believe', 'top', '40', 'u', 'hotel', 'suppose', 'commit', 'excellence', 'could', 'make', 'blunder', 'choice', 'retreat', 'back', 'room', 'pleasantly', 'please', 'amenity', 'recieve', 'stay', 'beautiful', 'hotel', 'chicago', 'loop', 'go', 'expect', 'treat', 'respect', 'professionalism']",negative,deceptive
MTurk,monaco,"['get', 'check', 'arrive', 'room', 'first', 'thing', 'notice', 'light', 'come', 'flip', 'switch', 'upon', 'enter', 'room', 'clean', 'dust', 'collect', 'back', 'tv', 'stand', 'behind', 'window', 'sill', 'stain', 'carpet', 'request', 'wireless', 'internet', 'service', 'entire', 'first', 'night', 'mattress', 'hard', 'make', 'uncomfortable', 'night', 'jacuzzi', 'order', 'also', 'ask', 'move', 'different', 'room', 'inform', 'others', 'available']",negative,deceptive
MTurk,monaco,"['family', 'stay', 'hotel', 'monaco', 'hotel', 'chicago', '2-5', 'september', '2011', 'complaint', 'room', 'complain', 'staff', 'general', 'check', 'lady', 'desk', 'rude', 'child', 'take', 'little', 'loud', 'daytime', 'never', 'speak', 'directly', 'kid', 'way', 'cleaning', 'crew', 'next', 'morning', 'even', 'knock', 'door', 'open', 'door', 'child', 'still', 'sleep', 'shower', 'thank', 'god', 'husband', 'already', 'conference', 'hotel', 'beautiful', 'staff', 'make', 'horrible', 'experience', 'louisiana', 'resident']",negative,deceptive
MTurk,monaco,"['family', 'go', 'hotel', 'holiday', 'last', 'month', 'bad', 'hotel', 'get', 'imediatly', 'check', 'go', 'room', 'view', 'window', 'brick', 'wall', 'really', 'even', 'ask', 'lasy', 'front', 'desk', 'say', 'put', 'us', 'room', 'view', 'cause', 'book', 'one', 'upgrade', 'also', 'wife', 'light', 'sleeper', 'train', 'keep', 'night', 'another', 'thing', 'alot', 'ad', 'boast', 'hot', 'tub', 'room', 'true', 'room', 'normal', 'tub', 'tub', 'stopper', 'could', 'take', 'shower', 'room', 'also', 'small', 'compare', 'hotel', 'around', 'price']",negative,deceptive
